Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T20:45:00.000000+0000,54.93,82.4,9.7,20,29.88,54.86,12.08,0.43,3.38,0.09,,1.06,,,0.42,144.06,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T21:00:00.000000+0000,54.51,81.7,9.93,20.08,29.87,54.76,12.38,0.31,2.41,0.35,,0.27,,,0.48,143.97,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T21:15:00.000000+0000,50.74,76.11,10.04,19.93,30.05,54.53,12,0.35,3.12,0.3,,0.33,,,0.47,143.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T21:30:00.000000+0000,50.74,76.11,10.11,19.94,30.05,54.66,11.89,0.27,4.37,0.18,,0.29,,,0.43,160.38,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T21:45:00.000000+0000,50.74,76.11,10.12,20.06,30.1,54.53,13.04,0.28,5.94,0.33,,,,,0.38,144.65,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T22:00:00.000000+0000,225.05,366.64,10.06,19.94,30.06,54.58,12.25,0.24,6.36,0.35,,0.11,,,0.49,169.22,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T22:15:00.000000+0000,,,10.07,20.06,29.9,54.64,12.05,0.28,6.79,0.2,,0.38,,,0.4,160.74,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T22:30:00.000000+0000,,,9.88,19.98,29.77,54.78,12.53,0.2,8.66,0.56,,0.36,,,0.42,169.87,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T22:45:00.000000+0000,,,10.02,19.83,30.05,54.3,12.6,0.31,9.44,0,,0.65,,,0.43,190.98,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T23:00:00.000000+0000,,,10.13,20.05,30.12,54.41,12.39,0.34,12.55,0.05,,0.53,,,0.37,168.7,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T23:15:00.000000+0000,27.19,40.79,10.07,19.98,30.07,54.5,11.99,0.21,12.89,0.33,,0.09,,,0.45,219.87,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-10T23:30:00.000000+0000,27.19,40.79,9.87,19.95,29.99,54.72,12.05,0.26,11.63,0.54,,0.35,,,0.45,180.56,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T00:00:00.000000+0000,27.17,40.76,10.05,19.92,29.97,54.51,11.9,0.24,10.51,0.25,,0.12,,,0.32,159.26,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T00:15:00.000000+0000,26.99,40.49,10.14,20.17,29.98,54.71,12.56,0.23,11.71,0.18,,0.75,,,0.44,178.73,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T00:30:00.000000+0000,26.99,40.49,10.07,20.2,30.38,54.64,12.03,0.25,10.51,0.58,,1.21,,,0.3,210.54,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T00:45:00.000000+0000,26.99,40.49,9.97,20.03,30.02,54.59,12.36,0.22,12.96,0.22,,0.11,,,0.43,187.03,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T01:00:00.000000+0000,26.63,,10.04,,30.07,,12.74,0.21,13.41,0.23,,0.1,,,,205.04,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T01:15:00.000000+0000,23.36,35.04,9.91,20.09,29.96,54.57,12.71,0.17,11.53,0.31,,0.1,,,0.36,191.11,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T01:30:00.000000+0000,23.36,35.04,10,20.02,29.99,54.68,12.14,0.19,13.24,0.35,,0.29,,,0.48,219.38,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T01:45:00.000000+0000,23.36,35.04,9.66,19.99,29.9,54.77,12.62,0.09,10.27,0.75,,0.23,,,0.57,219.34,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T02:00:00.000000+0000,23.28,34.93,10.18,19.84,29.95,54.96,12.06,1.07,13.48,0.67,,0.71,,,0.8,226.27,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T02:15:00.000000+0000,22.61,33.91,10.08,20.25,30.08,54.41,12.28,1,11.66,0.15,,0.1,,,0.95,236.74,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T02:30:00.000000+0000,22.61,33.91,9.98,19.95,30.05,54.76,11.98,1.21,9.66,0.5,,0.06,,,0.66,224.46,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T02:45:00.000000+0000,22.61,33.91,9.87,20.16,29.97,54.44,12.08,0.98,10.08,0.13,,0.45,,,0.58,228.86,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T03:00:00.000000+0000,22.6,33.91,9.87,19.97,30.13,54.3,12.47,0.91,9.61,0.09,,0.84,,,0.55,229.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T03:15:00.000000+0000,22.56,33.85,10.04,20.25,30.04,54.45,12.86,1.38,8.89,0.26,,0.09,,,0.53,227.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T03:30:00.000000+0000,22.56,33.85,10.06,20.2,29.94,54.36,12.25,1,8.32,0,,0.25,,,0.33,186.76,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T03:45:00.000000+0000,22.56,33.85,9.99,19.95,29.91,54.78,12.13,0.7,9.87,0.04,,0.18,,,0.33,187.59,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T04:00:00.000000+0000,22.56,33.85,10.15,19.91,30,54.85,12.68,0.91,9.04,0.29,,0.58,,,0.33,170.81,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T04:15:00.000000+0000,22.56,33.84,10.23,20.16,29.91,54.85,12,0.99,9.37,0.58,,0.12,,,0.36,184.96,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T04:30:00.000000+0000,22.56,33.84,10.32,20.06,29.85,54.63,12.82,0.91,9.4,0.41,,0.13,,,0.49,221.76,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T04:45:00.000000+0000,22.56,33.84,10.15,20.06,30.1,54.65,12.43,0.9,9.82,0.55,,0.81,,,0.44,205.97,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T05:00:00.000000+0000,22.56,33.84,9.79,19.95,29.79,54.65,12.03,0.82,10.87,0,,1.36,,,0.4,181.67,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T05:15:00.000000+0000,22.56,33.84,10.08,19.99,29.96,54.56,13.1,0.99,8.9,0.1,,0.34,,,0.32,211.94,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T05:30:00.000000+0000,22.56,33.84,10.06,19.86,30.05,54.3,12.33,1.06,8.02,0.44,,0.35,,,0.35,170.74,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T05:45:00.000000+0000,22.56,33.84,9.93,20.14,29.95,54.66,11.98,0.92,8.01,0.45,,0.03,,,0.43,167.55,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T06:00:00.000000+0000,22.56,33.84,10.24,20.07,29.94,54.6,12.03,1.17,6.92,0.11,,0.1,,,0.4,173,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T06:15:00.000000+0000,22.56,33.84,10.06,20.04,29.98,54.69,12.37,0.94,6.7,0.42,,0.12,,,0.42,187.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T06:30:00.000000+0000,22.56,33.84,9.83,20.07,30.1,54.63,12.05,1.11,9.07,0.4,,0.46,,,0.36,191.99,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T06:45:00.000000+0000,22.56,33.84,10.02,19.9,30.23,54.81,12.71,0.8,10.28,0.4,,0.41,,,0.32,189.37,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T07:00:00.000000+0000,22.56,33.84,9.98,20.26,30,54.37,12.67,1.24,6.66,0.08,,0.29,,,0.41,222.55,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T07:15:00.000000+0000,22.56,33.84,10.04,19.98,29.95,54.54,12.67,1.1,11.39,0.25,,0.26,,,0.49,187.85,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T07:30:00.000000+0000,22.56,33.84,10,19.85,29.89,54.62,12.18,1.08,11.88,0.12,,,,,0.55,175.96,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T07:45:00.000000+0000,22.56,33.84,9.75,19.74,29.79,54.77,12.45,1.05,10.78,0.47,,0.04,,,0.56,191.19,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T08:00:00.000000+0000,22.56,33.84,9.96,20.05,29.98,54.37,11.85,1.07,12.38,0.43,,0.24,,,0.46,194.05,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T08:15:00.000000+0000,22.56,33.84,9.72,20.08,29.97,54.7,11.8,0.91,13.17,0.32,,0.52,,,0.49,202.41,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T08:30:00.000000+0000,22.56,33.84,9.86,19.99,30.1,54.45,12.59,0.97,15.52,0,,0.45,,,0.91,219.13,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T08:45:00.000000+0000,22.56,33.84,9.87,19.95,29.78,54.58,12.47,0.89,16.62,0.22,,0.12,,,0.61,202.76,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T09:00:00.000000+0000,22.56,33.84,10.01,20.13,30.07,54.81,12.44,1.15,17.21,0.78,,0.34,,,0.57,209.26,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T09:15:00.000000+0000,22.56,33.84,9.92,19.77,29.91,54.86,12.48,0.65,14.68,0.52,,0.14,,,0.59,211.43,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T09:30:00.000000+0000,22.56,33.84,10.03,19.98,29.91,54.67,12,0.84,19.65,0.62,,0.53,,,0.64,213.87,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T09:45:00.000000+0000,22.56,33.84,9.85,19.94,29.98,54.54,12.1,1.05,21.81,0.9,,0.39,,,0.51,175.18,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T10:15:00.000000+0000,22.56,33.84,9.88,20.07,29.86,54.77,12.32,0.74,23.43,0.28,,0.75,,,0.23,204.39,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T10:30:00.000000+0000,22.56,33.84,10.11,20.11,30.15,54.55,12.2,1.09,25.56,0.42,,0.28,,,0.67,223.49,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T10:45:00.000000+0000,22.56,33.84,9.86,20.07,30.18,54.83,12.78,0.98,25.65,0.28,,0.35,,,0.51,205.1,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T11:00:00.000000+0000,22.89,34.33,10.15,20.08,29.96,54.75,12.45,0.74,31.15,0.23,,0.37,,,0.38,210.23,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T11:15:00.000000+0000,25.86,38.79,10.08,20.18,29.9,54.34,11.91,0.71,27.7,0.31,,0.16,,,0.29,221.79,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T11:30:00.000000+0000,25.86,38.79,10.14,20.08,29.84,54.73,11.84,0.9,29.09,0.43,,0.33,,,0.23,126.8,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T11:45:00.000000+0000,25.86,38.79,9.93,19.98,29.92,54.5,12,1.01,23.44,0.19,,0.6,,,0.18,128.91,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T12:00:00.000000+0000,25.85,38.77,10,20.01,29.98,54.89,12.33,0.85,16.21,0.17,,0.22,,,0.16,135.46,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T12:15:00.000000+0000,25.77,38.66,9.85,19.94,30.05,54.36,12.44,0.73,14.29,0.05,,0.23,,,0.28,43.32,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T12:30:00.000000+0000,25.77,38.66,10.14,19.92,30.04,54.89,12.41,0.63,18.52,0.2,,0.27,,,0.45,133.4,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T12:45:00.000000+0000,25.77,38.66,10.12,20.06,29.95,54.72,11.93,1.09,21.81,0.21,,0.32,,,0.58,143,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T13:00:00.000000+0000,25.58,38.37,9.88,19.93,29.87,54.66,12.12,0.89,21.56,0.21,,0.25,,,0.46,131.94,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T13:15:00.000000+0000,23.87,35.8,10,20.07,30.16,54.66,12.41,0.87,23.29,0.05,,0.38,,,0.36,121.26,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T13:30:00.000000+0000,23.87,35.8,9.99,20.1,29.87,54.64,12.6,1.08,22.52,0.38,,0.17,,,0.41,120.05,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T13:45:00.000000+0000,23.87,35.8,10.02,19.93,30.07,54.4,12.11,0.79,24.4,0.71,,0.37,,,0.35,146.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T14:00:00.000000+0000,24.23,36.34,10.08,19.9,30.19,54.48,11.69,0.82,29.76,0.22,,0.37,,,0.63,313.63,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T14:15:00.000000+0000,27.46,41.2,10.06,19.93,30.05,54.77,11.81,1.06,31.06,0.48,,0.07,,,1.4,292.56,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T14:30:00.000000+0000,27.46,41.2,10.16,19.76,30.24,54.75,11.92,0.72,29.3,0.61,,0.31,,,2.48,346.2,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T14:45:00.000000+0000,27.46,41.2,10.19,20.06,29.89,54.72,11.4,0.64,24.45,0.28,,0.32,,,0.97,31.87,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T15:00:00.000000+0000,29.24,43.59,10.04,20.02,29.88,54.79,12.11,1.02,17.33,0.98,,0.13,,,0.23,173.04,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T15:15:00.000000+0000,43.42,65.13,9.93,19.92,30.08,54.74,12.35,1.08,12.29,0.51,,0.39,,,0.46,37.48,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T15:30:00.000000+0000,43.42,65.13,9.95,20.01,29.88,54.72,11.79,1.12,16.11,0,,0.07,,,0.17,80.24,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T15:45:00.000000+0000,43.42,65.13,9.94,20.12,29.91,54.35,11.95,1.25,14.46,0,,0.27,,,0.21,102.66,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T16:00:00.000000+0000,42.4,63.75,10.08,19.86,30.04,54.34,12.57,0.97,19.44,0.24,,0.26,,,0.32,118.25,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T16:15:00.000000+0000,34.2,51.3,9.76,19.97,29.89,54.59,11.72,1.08,24.13,0.89,,0.26,,,0.43,131.65,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T16:30:00.000000+0000,34.2,51.3,9.88,20.4,30,54.77,11.83,0.99,26.07,0.69,,0.1,,,0.45,126.1,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T16:45:00.000000+0000,34.2,51.3,9.93,20.07,29.71,54.71,12.39,0.76,26.63,0.47,,0.04,,,0.47,141.74,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T17:00:00.000000+0000,34.04,51.05,9.83,19.95,29.86,54.42,12.81,0.88,23.3,0,,0.18,,,0.37,107.65,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T17:15:00.000000+0000,32.57,48.86,9.9,20.11,29.86,54.28,12.05,0.92,19.4,0,,0.18,,,0.28,115.61,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T17:30:00.000000+0000,32.57,48.86,9.95,20.01,29.97,54.52,11.68,1,24.88,0.06,,0.19,,,0.35,129.15,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T17:45:00.000000+0000,32.57,48.86,10.22,20.13,29.94,54.88,12.44,0.6,24.12,0.39,,0.76,,,0.52,124.29,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T18:00:00.000000+0000,32.21,48.32,10.19,20.12,29.98,54.7,12.62,1.15,30.24,0.73,,0.74,,,0.4,136.9,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T18:15:00.000000+0000,28.99,43.49,10.24,19.99,29.82,54.64,12.35,0.64,28.06,0.44,,0.38,,,0.36,122.25,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T18:30:00.000000+0000,28.99,43.49,9.81,19.92,30.07,54.55,12.23,0.74,30.47,0.45,,0.08,,,0.36,129.35,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T18:45:00.000000+0000,28.99,43.49,9.92,19.85,30.04,54.67,13.14,0.66,29.2,0.37,,0.3,,,0.41,134.62,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T19:00:00.000000+0000,28.83,43.24,10.14,19.88,30.1,54.8,12.64,0.96,31.7,0.36,,0.36,,,0.28,126.13,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T19:15:00.000000+0000,27.33,41,10.17,20.08,29.94,54.71,12.38,0.91,36,1.05,,0.37,,,0.35,145.94,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T19:30:00.000000+0000,27.33,41,10.18,20.1,30.04,54.56,12.73,0.97,37.54,0,,,,,0.42,144.18,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T19:45:00.000000+0000,27.33,41,10.1,20.17,29.95,54.64,12.24,0.79,37.34,0.15,,0.05,,,0.37,141.68,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T20:00:00.000000+0000,27.55,41.35,9.93,20,29.74,54.72,12.55,0.9,35.01,0.6,,0.32,,,0.22,125.27,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T20:15:00.000000+0000,29.46,44.19,9.85,20.17,29.8,54.51,12.48,0.64,47.13,0.65,,0.61,,,0.38,135.92,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T20:30:00.000000+0000,29.46,44.19,10.11,19.93,29.98,54.41,11.94,0.76,46.51,0.57,,0.35,,,0.35,143.42,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T20:45:00.000000+0000,29.46,44.19,9.76,20.21,29.92,54.56,12.47,0.95,39.79,0.26,,0.11,,,0.39,145.72,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T21:00:00.000000+0000,29.15,43.67,9.84,20.16,29.9,54.92,12.52,0.72,41.61,0.42,,0.4,,,0.44,159.56,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T21:15:00.000000+0000,26.31,39.47,9.96,20.13,29.98,54.65,11.97,0.9,44.24,0.86,,0.42,,,0.3,143.4,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T21:30:00.000000+0000,26.31,39.47,9.94,19.75,29.97,54.79,11.43,0.79,33.77,0.11,,0.73,,,0.25,152.55,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T21:45:00.000000+0000,26.31,39.47,9.86,19.73,30.02,54.5,12.53,0.75,23.39,0.42,,0.65,,,0.44,163.95,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T22:00:00.000000+0000,26.85,40.36,9.92,19.85,30.04,54.82,12.8,0.66,25.57,0.37,,0.38,,,0.5,165.43,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T22:15:00.000000+0000,31.66,47.49,10,19.98,30.01,54.63,12.25,0.73,23.22,0.48,,0.28,,,0.41,178.78,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T22:30:00.000000+0000,31.66,47.49,10,20.08,29.9,54.73,12.03,0.69,25.88,0.48,,,,,0.45,181.06,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T22:45:00.000000+0000,31.66,47.49,9.99,20.04,29.95,54.48,12.1,0.54,28.36,0.58,,,,,0.33,190.59,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T23:00:00.000000+0000,31.24,46.79,10,20.08,30.35,54.85,11.83,0.66,33.46,1.2,,0.22,,,0.34,207.31,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T23:15:00.000000+0000,27.42,41.12,10.14,19.85,29.89,54.83,12.09,0.47,30.85,0.33,,0.79,,,0.28,195.69,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-11T23:30:00.000000+0000,27.42,41.12,9.9,19.98,30.04,54.77,12.28,0.54,33.39,0.62,,0.42,,,0.57,232.21,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T00:00:00.000000+0000,27.73,41.55,9.8,20.25,29.87,54.56,12.67,0.74,39.37,0,,0.59,,,0.38,205.84,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T00:15:00.000000+0000,30.27,45.41,9.8,20.02,30.05,54.35,12.53,0.38,44.31,0,,0.15,,,0.3,173.94,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T00:30:00.000000+0000,30.27,45.41,10.04,20.03,29.91,54.54,12.57,0.46,36.35,0.11,,0.75,,,0.34,200.71,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T00:45:00.000000+0000,30.27,45.41,9.69,19.94,30.12,54.56,12.48,0.47,42.34,0.4,,0.89,,,0.4,225.31,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T01:00:00.000000+0000,29.96,44.94,10.12,20.02,30.14,54.57,12.46,0.59,46.94,0.27,,0.08,,,0.45,231.99,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T01:15:00.000000+0000,27.17,40.75,9.98,20.01,30.12,54.46,12.33,0.58,43.15,0.32,,0.36,,,0.36,166.49,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T01:30:00.000000+0000,27.17,40.75,10.1,20.05,30.02,54.67,12.75,0.7,47.46,0.86,,0.5,,,0.28,180.67,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T01:45:00.000000+0000,27.17,40.75,9.93,20.06,30.08,54.72,11.93,0.38,45.02,0.71,,0.57,,,0.27,183.78,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T02:15:00.000000+0000,26.37,39.55,10.06,20.1,30.02,54.62,12.04,1.03,44.16,0.08,,0.71,,,0.29,177.96,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T02:30:00.000000+0000,26.37,39.55,9.87,20.02,30.19,54.43,11.8,0.92,40.77,0.41,,0.2,,,0.36,170.77,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T02:45:00.000000+0000,26.37,39.55,9.99,19.94,30,54.72,11.57,0.7,41.43,0.52,,0.22,,,0.27,172.68,,,
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-05-12T03:00:00.000000+0000,26.28,39.42,10.13,20,29.93,54.52,11.66,0.75,45.72,0,,0.27,,,0.31,172.7,,,
